20220111 014000;1.133880;1.133980;1.133800;1.133800;0
20220111 014100;1.133820;1.133820;1.133540;1.133550;0
20220111 014200;1.133560;1.133660;1.133550;1.133570;0
20220111 014300;1.133570;1.133580;1.133370;1.133390;0
20220111 014400;1.133400;1.133420;1.133380;1.133380;0
20220111 014500;1.133360;1.133470;1.133350;1.133460;0
20220111 014600;1.133460;1.133590;1.133450;1.133530;0
20220111 014700;1.133510;1.133510;1.133420;1.133460;0
20220111 014800;1.133470;1.133470;1.133290;1.133300;0
20220111 014900;1.133290;1.133340;1.133260;1.133300;0
20220111 015000;1.133290;1.133300;1.133150;1.133280;0
20220111 015100;1.133260;1.133370;1.133250;1.133370;0
20220111 015200;1.133370;1.133440;1.133330;1.133350;0
20220111 015300;1.133380;1.133570;1.133380;1.133440;0
20220111 015400;1.133440;1.133600;1.133440;1.133480;0
20220111 015500;1.133490;1.133590;1.133470;1.133580;0
20220111 015600;1.133600;1.133720;1.133600;1.133640;0
20220111 015700;1.133630;1.133640;1.133500;1.133520;0
20220111 015800;1.133510;1.133560;1.133510;1.133540;0
20220111 015900;1.133560;1.133600;1.133530;1.133600;0
20220111 020000;1.133650;1.133720;1.133580;1.133580;0
20220111 020100;1.133590;1.133630;1.133530;1.133600;0
20220111 020200;1.133620;1.133830;1.133600;1.133780;0
20220111 020300;1.133780;1.133790;1.133650;1.133730;0
20220111 020400;1.133720;1.133790;1.133700;1.133760;0
20220111 020500;1.133750;1.133790;1.133610;1.133690;0
20220111 020600;1.133670;1.133800;1.133640;1.133780;0
20220111 020700;1.133790;1.133930;1.133780;1.133890;0
20220111 020800;1.133870;1.133900;1.133800;1.133840;0
20220111 020900;1.133830;1.133950;1.133800;1.133950;0
20220111 021000;1.133940;1.133940;1.133840;1.133900;0
20220111 021100;1.133900;1.134180;1.133880;1.134130;0
20220111 021200;1.134130;1.134130;1.134020;1.134100;0
20220111 021300;1.134090;1.134240;1.134040;1.134220;0
20220111 021400;1.134210;1.134230;1.134080;1.134100;0
20220111 021500;1.134090;1.134250;1.134090;1.134200;0
20220111 021600;1.134190;1.134320;1.134180;1.134300;0
20220111 021700;1.134310;1.134320;1.134200;1.134200;0
20220111 021800;1.134230;1.134240;1.134200;1.134200;0
20220111 021900;1.134190;1.134190;1.134050;1.134070;0
20220111 022000;1.134070;1.134100;1.134020;1.134050;0
20220111 022100;1.134050;1.134050;1.133850;1.133850;0
20220111 022200;1.133860;1.134130;1.133860;1.134120;0
20220111 022300;1.134110;1.134310;1.134070;1.134290;0
20220111 022400;1.134300;1.134410;1.134260;1.134400;0
20220111 022500;1.134410;1.134450;1.134350;1.134350;0
20220111 022600;1.134360;1.134410;1.134350;1.134360;0
20220111 022700;1.134370;1.134370;1.134270;1.134310;0
20220111 022800;1.134320;1.134330;1.134210;1.134280;0
20220111 022900;1.134260;1.134280;1.134160;1.134170;0
20220111 023000;1.134160;1.134170;1.133990;1.134040;0
20220111 023100;1.134050;1.134110;1.134020;1.134080;0
20220111 023200;1.134080;1.134110;1.134020;1.134020;0
20220111 023300;1.134030;1.134190;1.133950;1.134120;0
20220111 023400;1.134140;1.134150;1.133900;1.133900;0
20220111 023500;1.133910;1.134080;1.133870;1.134050;0
20220111 023600;1.134050;1.134060;1.133970;1.133970;0
20220111 023700;1.133990;1.134000;1.133750;1.133750;0
20220111 023800;1.133770;1.133800;1.133700;1.133750;0
20220111 023900;1.133750;1.133850;1.133730;1.133790;0
20220111 024000;1.133800;1.133850;1.133750;1.133850;0
20220111 024100;1.133860;1.133970;1.133800;1.133860;0
20220111 024200;1.133860;1.133860;1.133560;1.133610;0
20220111 024300;1.133620;1.133770;1.133610;1.133670;0
20220111 024400;1.133690;1.133770;1.133660;1.133760;0
20220111 024500;1.133730;1.133870;1.133710;1.133850;0
20220111 024600;1.133860;1.134020;1.133860;1.134000;0
20220111 024700;1.133980;1.134130;1.133910;1.134120;0
20220111 024800;1.134120;1.134120;1.133920;1.133920;0
20220111 024900;1.133930;1.133970;1.133910;1.133940;0
20220111 025000;1.133920;1.133930;1.133720;1.133760;0
20220111 025100;1.133770;1.133770;1.133620;1.133650;0
20220111 025200;1.133660;1.133660;1.133580;1.133580;0
20220111 025300;1.133590;1.133610;1.133500;1.133610;0
20220111 025400;1.133610;1.133660;1.133470;1.133470;0
20220111 025500;1.133500;1.133670;1.133500;1.133630;0
20220111 025600;1.133630;1.133820;1.133570;1.133770;0
20220111 025700;1.133740;1.133860;1.133690;1.133740;0
20220111 025800;1.133760;1.134250;1.133760;1.134240;0
20220111 025900;1.134260;1.134270;1.134170;1.134170;0
20220111 030000;1.134150;1.134290;1.134090;1.134130;0
20220111 030100;1.134120;1.134210;1.133920;1.134030;0
20220111 030200;1.134040;1.134060;1.133910;1.133940;0
20220111 030300;1.133960;1.134160;1.133920;1.134160;0
20220111 030400;1.134170;1.134220;1.134110;1.134190;0
20220111 030500;1.134200;1.134840;1.134200;1.134700;0
20220111 030600;1.134680;1.134760;1.134440;1.134590;0
20220111 030700;1.134590;1.134720;1.134550;1.134620;0
20220111 030800;1.134620;1.134690;1.134360;1.134470;0
20220111 030900;1.134490;1.134550;1.134360;1.134470;0
20220111 031000;1.134440;1.134520;1.134380;1.134380;0
20220111 031100;1.134380;1.134530;1.134320;1.134380;0
20220111 031200;1.134390;1.134580;1.134320;1.134540;0
20220111 031300;1.134530;1.134570;1.134220;1.134320;0
20220111 031400;1.134310;1.134440;1.134280;1.134330;0
20220111 031500;1.134320;1.134320;1.134170;1.134180;0
20220111 031600;1.134180;1.134350;1.134180;1.134350;0
20220111 031700;1.134360;1.134540;1.134350;1.134540;0
20220111 031800;1.134540;1.134630;1.134510;1.134580;0
20220111 031900;1.134580;1.134580;1.134430;1.134470;0
20220111 032000;1.134460;1.134680;1.134410;1.134670;0
20220111 032100;1.134700;1.134930;1.134700;1.134820;0
20220111 032200;1.134820;1.134930;1.134780;1.134870;0
20220111 032300;1.134860;1.134900;1.134740;1.134880;0
20220111 032400;1.134900;1.134930;1.134700;1.134760;0
20220111 032500;1.134770;1.134860;1.134770;1.134770;0
20220111 032600;1.134750;1.134770;1.134630;1.134630;0
20220111 032700;1.134640;1.134690;1.134560;1.134680;0
20220111 032800;1.134670;1.134750;1.134610;1.134730;0
20220111 032900;1.134720;1.134780;1.134690;1.134720;0
20220111 033000;1.134700;1.134720;1.134620;1.134700;0
20220111 033100;1.134710;1.134780;1.134700;1.134760;0
20220111 033200;1.134760;1.134770;1.134680;1.134720;0
20220111 033300;1.134740;1.134750;1.134620;1.134700;0
20220111 033400;1.134710;1.134730;1.134560;1.134570;0
20220111 033500;1.134570;1.134580;1.134520;1.134570;0
20220111 033600;1.134610;1.134620;1.134460;1.134510;0
20220111 033700;1.134520;1.134520;1.134350;1.134460;0
20220111 033800;1.134480;1.134560;1.134480;1.134520;0
20220111 033900;1.134510;1.134520;1.134460;1.134460;0
20220111 034000;1.134470;1.134520;1.134410;1.134450;0
20220111 034100;1.134460;1.134570;1.134460;1.134560;0
20220111 034200;1.134560;1.134610;1.134470;1.134510;0
20220111 034300;1.134510;1.134710;1.134510;1.134620;0
20220111 034400;1.134640;1.134720;1.134570;1.134720;0
20220111 034500;1.134710;1.134760;1.134680;1.134720;0
20220111 034600;1.134690;1.134770;1.134660;1.134760;0
20220111 034700;1.134770;1.134830;1.134750;1.134810;0
20220111 034800;1.134800;1.134810;1.134530;1.134630;0
20220111 034900;1.134640;1.134670;1.134600;1.134620;0
20220111 035000;1.134630;1.134780;1.134600;1.134720;0
20220111 035100;1.134730;1.134750;1.134670;1.134710;0
20220111 035200;1.134720;1.134820;1.134650;1.134800;0
20220111 035300;1.134760;1.134940;1.134760;1.134910;0
20220111 035400;1.134920;1.135160;1.134880;1.135110;0
20220111 035500;1.135110;1.135150;1.135040;1.135060;0
20220111 035600;1.135060;1.135120;1.135020;1.135030;0
20220111 035700;1.135030;1.135140;1.134930;1.135130;0
20220111 035800;1.135110;1.135110;1.134940;1.134970;0
20220111 035900;1.134980;1.135090;1.134850;1.134920;0
20220111 040000;1.134940;1.134990;1.134920;1.134920;0
20220111 040100;1.134930;1.134960;1.134840;1.134870;0
20220111 040200;1.134870;1.134900;1.134830;1.134880;0
20220111 040300;1.134890;1.134920;1.134750;1.134790;0
20220111 040400;1.134770;1.134800;1.134690;1.134730;0
20220111 040500;1.134710;1.134760;1.134700;1.134760;0
20220111 040600;1.134790;1.134800;1.134720;1.134780;0
20220111 040700;1.134770;1.134810;1.134700;1.134790;0
20220111 040800;1.134760;1.134880;1.134760;1.134880;0
20220111 040900;1.134880;1.135060;1.134840;1.135030;0
20220111 041000;1.135000;1.135050;1.134930;1.135020;0
20220111 041100;1.135060;1.135130;1.135040;1.135090;0
20220111 041200;1.135080;1.135120;1.135060;1.135080;0
20220111 041300;1.135110;1.135160;1.135060;1.135120;0
20220111 041400;1.135110;1.135170;1.135060;1.135160;0
20220111 041500;1.135160;1.135170;1.135080;1.135120;0
20220111 041600;1.135160;1.135180;1.135020;1.135040;0
20220111 041700;1.135050;1.135070;1.134970;1.134980;0
20220111 041800;1.134970;1.135020;1.134840;1.134840;0
20220111 041900;1.134840;1.135070;1.134840;1.135070;0
20220111 042000;1.135070;1.135070;1.135000;1.135020;0
20220111 042100;1.135030;1.135030;1.134920;1.134940;0
20220111 042200;1.134950;1.135040;1.134950;1.135040;0
20220111 042300;1.135070;1.135100;1.134950;1.135020;0
20220111 042400;1.135000;1.135050;1.134890;1.134920;0
20220111 042500;1.134930;1.134990;1.134870;1.134880;0
20220111 042600;1.134880;1.134900;1.134700;1.134700;0
20220111 042700;1.134710;1.134710;1.134520;1.134660;0
20220111 042800;1.134670;1.134680;1.134460;1.134510;0
20220111 042900;1.134520;1.134660;1.134520;1.134610;0
20220111 043000;1.134610;1.134610;1.134430;1.134440;0
20220111 043100;1.134430;1.134460;1.134290;1.134290;0
20220111 043200;1.134300;1.134420;1.134280;1.134280;0
20220111 043300;1.134280;1.134360;1.134130;1.134170;0
20220111 043400;1.134170;1.134180;1.134050;1.134180;0
20220111 043500;1.134170;1.134170;1.133990;1.134080;0
20220111 043600;1.134080;1.134120;1.133970;1.134090;0
20220111 043700;1.134070;1.134210;1.134070;1.134170;0
20220111 043800;1.134180;1.134290;1.134180;1.134240;0
20220111 043900;1.134260;1.134370;1.134210;1.134210;0
20220111 044000;1.134220;1.134330;1.134160;1.134210;0
20220111 044100;1.134210;1.134280;1.134040;1.134110;0
20220111 044200;1.134090;1.134120;1.133910;1.133920;0
20220111 044300;1.133910;1.133940;1.133660;1.133760;0
20220111 044400;1.133770;1.133810;1.133610;1.133610;0
20220111 044500;1.133600;1.133600;1.133020;1.133130;0
20220111 044600;1.133160;1.133540;1.133160;1.133530;0
20220111 044700;1.133490;1.133610;1.133440;1.133610;0
20220111 044800;1.133600;1.133640;1.132950;1.133120;0
20220111 044900;1.133100;1.133240;1.133010;1.133230;0
20220111 045000;1.133250;1.133420;1.133190;1.133380;0
20220111 045100;1.133390;1.133400;1.132900;1.132940;0
20220111 045200;1.132930;1.133110;1.132880;1.133000;0
20220111 045300;1.132990;1.133070;1.132960;1.133030;0
20220111 045400;1.133050;1.133060;1.132870;1.133010;0
20220111 045500;1.133040;1.133170;1.132950;1.133000;0
20220111 045600;1.133030;1.133100;1.133000;1.133030;0
20220111 045700;1.133020;1.133160;1.132960;1.133100;0
20220111 045800;1.133110;1.133320;1.133100;1.133310;0
20220111 045900;1.133310;1.133370;1.133230;1.133320;0
20220111 050000;1.133320;1.133350;1.133160;1.133340;0
20220111 050100;1.133330;1.133680;1.133230;1.133680;0
20220111 050200;1.133680;1.133790;1.133600;1.133750;0
20220111 050300;1.133740;1.133880;1.133720;1.133880;0
20220111 050400;1.133870;1.133870;1.133680;1.133780;0
20220111 050500;1.133780;1.133880;1.133770;1.133840;0
20220111 050600;1.133830;1.133850;1.133610;1.133620;0
20220111 050700;1.133610;1.133630;1.133540;1.133620;0
20220111 050800;1.133630;1.133700;1.133600;1.133650;0
20220111 050900;1.133660;1.133670;1.133510;1.133510;0
20220111 051000;1.133490;1.133580;1.133480;1.133530;0
20220111 051100;1.133540;1.133570;1.133420;1.133460;0
20220111 051200;1.133460;1.133460;1.133290;1.133380;0
20220111 051300;1.133390;1.133580;1.133360;1.133540;0
20220111 051400;1.133540;1.133550;1.133420;1.133470;0
20220111 051500;1.133480;1.133520;1.133420;1.133460;0
20220111 051600;1.133470;1.133570;1.133420;1.133420;0
20220111 051700;1.133430;1.133630;1.133430;1.133630;0
20220111 051800;1.133650;1.133650;1.133550;1.133600;0
20220111 051900;1.133620;1.133630;1.133420;1.133460;0
20220111 052000;1.133480;1.133510;1.133280;1.133320;0
20220111 052100;1.133340;1.133430;1.133320;1.133370;0
20220111 052200;1.133360;1.133430;1.133320;1.133410;0
20220111 052300;1.133410;1.133410;1.133260;1.133330;0
20220111 052400;1.133320;1.133350;1.133160;1.133170;0
20220111 052500;1.133180;1.133190;1.133110;1.133170;0
20220111 052600;1.133180;1.133230;1.133120;1.133120;0
20220111 052700;1.133110;1.133110;1.132760;1.132760;0
20220111 052800;1.132760;1.132770;1.132700;1.132710;0
20220111 052900;1.132700;1.132760;1.132650;1.132750;0
20220111 053000;1.132730;1.132790;1.132660;1.132750;0
20220111 053100;1.132760;1.132770;1.132660;1.132770;0
20220111 053200;1.132810;1.132930;1.132770;1.132840;0
20220111 053300;1.132840;1.133040;1.132820;1.133010;0
20220111 053400;1.133010;1.133040;1.132990;1.133030;0
20220111 053500;1.133040;1.133500;1.133030;1.133480;0
20220111 053600;1.133480;1.133480;1.133330;1.133420;0
20220111 053700;1.133430;1.133530;1.133420;1.133530;0
20220111 053800;1.133520;1.133610;1.133470;1.133490;0
20220111 053900;1.133500;1.133500;1.133340;1.133360;0
20220111 054000;1.133350;1.133470;1.133320;1.133420;0
20220111 054100;1.133430;1.133470;1.133390;1.133390;0
20220111 054200;1.133380;1.133450;1.133370;1.133420;0
20220111 054300;1.133420;1.133470;1.133220;1.133270;0
20220111 054400;1.133260;1.133310;1.133160;1.133160;0
20220111 054500;1.133150;1.133210;1.133010;1.133070;0
20220111 054600;1.133070;1.133120;1.132910;1.132990;0
20220111 054700;1.132970;1.133120;1.132920;1.133020;0
20220111 054800;1.133050;1.133080;1.132950;1.133020;0
20220111 054900;1.133020;1.133040;1.133000;1.133020;0
20220111 055000;1.133050;1.133220;1.133050;1.133200;0
20220111 055100;1.133210;1.133280;1.133210;1.133240;0
20220111 055200;1.133250;1.133260;1.133120;1.133150;0
20220111 055300;1.133120;1.133120;1.132860;1.132870;0
20220111 055400;1.132880;1.132920;1.132810;1.132900;0
20220111 055500;1.132890;1.133310;1.132860;1.133310;0
20220111 055600;1.133310;1.133310;1.133100;1.133100;0
20220111 055700;1.133120;1.133120;1.132990;1.133060;0
20220111 055800;1.133060;1.133060;1.132950;1.132950;0
20220111 055900;1.132970;1.133120;1.132970;1.133010;0
20220111 060000;1.133030;1.133060;1.132590;1.132750;0
20220111 060100;1.132760;1.132880;1.132670;1.132820;0
20220111 060200;1.132820;1.133020;1.132770;1.132920;0
20220111 060300;1.132930;1.133070;1.132920;1.132990;0
20220111 060400;1.133000;1.133100;1.132960;1.133000;0
20220111 060500;1.132990;1.133120;1.132970;1.133050;0
20220111 060600;1.133060;1.133080;1.132910;1.132920;0
20220111 060700;1.132920;1.132930;1.132860;1.132870;0
20220111 060800;1.132880;1.132930;1.132850;1.132870;0
20220111 060900;1.132870;1.132870;1.132650;1.132680;0
20220111 061000;1.132710;1.132910;1.132710;1.132840;0
20220111 061100;1.132850;1.132850;1.132770;1.132810;0
20220111 061200;1.132810;1.132870;1.132760;1.132770;0
20220111 061300;1.132760;1.132770;1.132660;1.132680;0
20220111 061400;1.132680;1.132860;1.132660;1.132860;0
20220111 061500;1.132870;1.132870;1.132770;1.132810;0
20220111 061600;1.132820;1.132960;1.132810;1.132960;0
20220111 061700;1.132990;1.133250;1.132990;1.133230;0
20220111 061800;1.133220;1.133230;1.132970;1.132990;0
20220111 061900;1.132980;1.132980;1.132890;1.132910;0
20220111 062000;1.132930;1.133060;1.132930;1.133010;0
20220111 062100;1.133030;1.133110;1.133010;1.133060;0
20220111 062200;1.133060;1.133100;1.132980;1.133080;0
20220111 062300;1.133090;1.133260;1.133090;1.133250;0
20220111 062400;1.133240;1.133240;1.133120;1.133120;0
20220111 062500;1.133130;1.133260;1.133130;1.133200;0
20220111 062600;1.133200;1.133270;1.133170;1.133220;0
20220111 062700;1.133210;1.133270;1.133210;1.133250;0
20220111 062800;1.133250;1.133360;1.133220;1.133310;0
20220111 062900;1.133300;1.133350;1.133240;1.133260;0
20220111 063000;1.133250;1.133360;1.133200;1.133350;0
20220111 063100;1.133360;1.133360;1.133280;1.133340;0
20220111 063200;1.133340;1.133360;1.133310;1.133320;0
20220111 063300;1.133320;1.133320;1.133190;1.133200;0
20220111 063400;1.133190;1.133290;1.133150;1.133290;0
20220111 063500;1.133320;1.133600;1.133310;1.133570;0
20220111 063600;1.133570;1.133590;1.133510;1.133530;0
20220111 063700;1.133520;1.133520;1.133430;1.133510;0
20220111 063800;1.133500;1.133670;1.133470;1.133640;0
20220111 063900;1.133660;1.133670;1.133580;1.133580;0
20220111 064000;1.133590;1.133660;1.133480;1.133520;0
20220111 064100;1.133530;1.133770;1.133530;1.133770;0
20220111 064200;1.133770;1.133790;1.133710;1.133760;0
20220111 064300;1.133750;1.133770;1.133700;1.133760;0
20220111 064400;1.133760;1.133800;1.133750;1.133800;0
20220111 064500;1.133780;1.133850;1.133760;1.133800;0
20220111 064600;1.133810;1.133820;1.133760;1.133810;0
20220111 064700;1.133770;1.133830;1.133760;1.133820;0
20220111 064800;1.133860;1.133920;1.133760;1.133760;0
20220111 064900;1.133770;1.134090;1.133760;1.134090;0
20220111 065000;1.134080;1.134220;1.134010;1.134220;0
20220111 065100;1.134220;1.134260;1.134140;1.134210;0
20220111 065200;1.134220;1.134350;1.134200;1.134220;0
20220111 065300;1.134220;1.134330;1.134220;1.134300;0
20220111 065400;1.134270;1.134320;1.134170;1.134190;0
20220111 065500;1.134200;1.134330;1.134160;1.134240;0
20220111 065600;1.134230;1.134260;1.134090;1.134120;0
20220111 065700;1.134120;1.134120;1.133890;1.133940;0
20220111 065800;1.133930;1.134100;1.133910;1.134020;0
20220111 065900;1.134010;1.134060;1.133860;1.133870;0
20220111 070000;1.133870;1.133930;1.133840;1.133860;0
20220111 070100;1.133850;1.134110;1.133820;1.134070;0
20220111 070200;1.134060;1.134170;1.133950;1.133960;0
20220111 070300;1.133970;1.134210;1.133970;1.134100;0
20220111 070400;1.134060;1.134160;1.134020;1.134020;0
20220111 070500;1.134030;1.134120;1.133900;1.133920;0
20220111 070600;1.133910;1.134090;1.133850;1.134060;0
20220111 070700;1.134070;1.134070;1.133940;1.133940;0
20220111 070800;1.133920;1.133960;1.133760;1.133780;0
20220111 070900;1.133790;1.133790;1.133510;1.133510;0
20220111 071000;1.133500;1.133500;1.133370;1.133410;0
20220111 071100;1.133400;1.133510;1.133340;1.133470;0
20220111 071200;1.133490;1.133520;1.133350;1.133380;0
20220111 071300;1.133380;1.133390;1.133170;1.133190;0
20220111 071400;1.133190;1.133460;1.133180;1.133460;0
20220111 071500;1.133490;1.133500;1.133260;1.133300;0
20220111 071600;1.133290;1.133500;1.133290;1.133400;0
20220111 071700;1.133390;1.133500;1.133390;1.133440;0
20220111 071800;1.133460;1.133510;1.133200;1.133200;0
20220111 071900;1.133200;1.133260;1.133160;1.133210;0
20220111 072000;1.133220;1.133300;1.133160;1.133210;0
20220111 072100;1.133210;1.133220;1.133040;1.133150;0
20220111 072200;1.133150;1.133150;1.133040;1.133050;0
20220111 072300;1.133060;1.133220;1.133060;1.133150;0
20220111 072400;1.133160;1.133160;1.133110;1.133150;0
20220111 072500;1.133160;1.133210;1.133110;1.133160;0
20220111 072600;1.133190;1.133200;1.133080;1.133100;0
20220111 072700;1.133100;1.133230;1.133100;1.133170;0
20220111 072800;1.133170;1.133180;1.133060;1.133120;0
20220111 072900;1.133120;1.133240;1.133100;1.133220;0
20220111 073000;1.133230;1.133250;1.133150;1.133220;0
20220111 073100;1.133220;1.133410;1.133220;1.133350;0
20220111 073200;1.133360;1.133450;1.133340;1.133440;0
20220111 073300;1.133450;1.133450;1.133100;1.133100;0
20220111 073400;1.133100;1.133360;1.133100;1.133360;0
20220111 073500;1.133400;1.133500;1.133400;1.133430;0
20220111 073600;1.133480;1.133610;1.133480;1.133580;0
20220111 073700;1.133570;1.133620;1.133520;1.133620;0
20220111 073800;1.133630;1.133670;1.133510;1.133560;0
20220111 073900;1.133570;1.133580;1.133310;1.133330;0
20220111 074000;1.133310;1.133480;1.133310;1.133460;0
20220111 074100;1.133440;1.133440;1.133310;1.133330;0
20220111 074200;1.133320;1.133330;1.133220;1.133250;0
20220111 074300;1.133240;1.133310;1.133100;1.133290;0
20220111 074400;1.133300;1.133500;1.133300;1.133400;0
20220111 074500;1.133410;1.133450;1.133360;1.133420;0
20220111 074600;1.133420;1.133440;1.133370;1.133370;0
20220111 074700;1.133360;1.133550;1.133360;1.133540;0
20220111 074800;1.133540;1.133560;1.133430;1.133470;0
20220111 074900;1.133480;1.133520;1.133360;1.133400;0
20220111 075000;1.133400;1.133510;1.133340;1.133480;0
20220111 075100;1.133470;1.133470;1.133320;1.133360;0
20220111 075200;1.133350;1.133480;1.133350;1.133440;0
20220111 075300;1.133440;1.133450;1.133410;1.133430;0
20220111 075400;1.133430;1.133450;1.133230;1.133230;0
20220111 075500;1.133270;1.133540;1.133270;1.133460;0
20220111 075600;1.133460;1.133500;1.133220;1.133250;0
20220111 075700;1.133290;1.133290;1.133100;1.133140;0
20220111 075800;1.133160;1.133210;1.133080;1.133100;0
20220111 075900;1.133150;1.133200;1.133060;1.133100;0
20220111 080000;1.133100;1.133230;1.133040;1.133110;0
20220111 080100;1.133110;1.133110;1.132870;1.132970;0
20220111 080200;1.132960;1.133200;1.132960;1.133180;0
20220111 080300;1.133200;1.133360;1.133200;1.133320;0
20220111 080400;1.133310;1.133420;1.133260;1.133420;0
20220111 080500;1.133410;1.133510;1.133320;1.133440;0
20220111 080600;1.133450;1.133470;1.133260;1.133420;0
20220111 080700;1.133430;1.133600;1.133430;1.133600;0
20220111 080800;1.133590;1.133770;1.133580;1.133750;0
20220111 080900;1.133750;1.133770;1.133580;1.133650;0
20220111 081000;1.133650;1.133710;1.133620;1.133690;0
20220111 081100;1.133680;1.133680;1.133450;1.133450;0
20220111 081200;1.133450;1.133550;1.133450;1.133470;0
20220111 081300;1.133480;1.133690;1.133460;1.133590;0
20220111 081400;1.133580;1.133590;1.133480;1.133580;0
20220111 081500;1.133560;1.133630;1.133460;1.133600;0
20220111 081600;1.133610;1.133690;1.133550;1.133560;0
20220111 081700;1.133590;1.133660;1.133570;1.133590;0
20220111 081800;1.133600;1.133840;1.133600;1.133840;0
20220111 081900;1.133840;1.133840;1.133580;1.133730;0
20220111 082000;1.133720;1.133760;1.133580;1.133580;0
20220111 082100;1.133580;1.133580;1.133340;1.133480;0
20220111 082200;1.133480;1.133550;1.133370;1.133510;0
20220111 082300;1.133500;1.133560;1.133380;1.133420;0
20220111 082400;1.133430;1.133570;1.133420;1.133420;0
20220111 082500;1.133430;1.133480;1.133300;1.133320;0
20220111 082600;1.133330;1.133400;1.133110;1.133120;0
20220111 082700;1.133130;1.133310;1.133070;1.133180;0
20220111 082800;1.133170;1.133170;1.132990;1.133000;0
20220111 082900;1.133010;1.133170;1.132930;1.133140;0
20220111 083000;1.133140;1.133270;1.133090;1.133240;0
20220111 083100;1.133250;1.133310;1.133160;1.133280;0
20220111 083200;1.133240;1.133320;1.133220;1.133280;0
20220111 083300;1.133260;1.133320;1.133170;1.133170;0
20220111 083400;1.133150;1.133300;1.133090;1.133290;0
20220111 083500;1.133290;1.133360;1.133130;1.133320;0
20220111 083600;1.133320;1.133400;1.132950;1.133000;0
20220111 083700;1.133040;1.133120;1.132910;1.132910;0
20220111 083800;1.132890;1.132980;1.132850;1.132860;0
20220111 083900;1.132850;1.132870;1.132700;1.132840;0
20220111 084000;1.132870;1.132970;1.132600;1.132750;0
20220111 084100;1.132760;1.132920;1.132720;1.132740;0
20220111 084200;1.132730;1.132920;1.132530;1.132550;0
20220111 084300;1.132550;1.132750;1.132530;1.132560;0
20220111 084400;1.132580;1.132610;1.132470;1.132520;0
20220111 084500;1.132530;1.132600;1.132470;1.132560;0
20220111 084600;1.132550;1.132810;1.132540;1.132670;0
20220111 084700;1.132670;1.132850;1.132600;1.132760;0
20220111 084800;1.132760;1.132780;1.132610;1.132710;0
20220111 084900;1.132710;1.132710;1.132420;1.132420;0
20220111 085000;1.132450;1.132610;1.132310;1.132570;0
20220111 085100;1.132570;1.132740;1.132570;1.132650;0
20220111 085200;1.132660;1.132710;1.132620;1.132670;0
20220111 085300;1.132660;1.132740;1.132630;1.132740;0
20220111 085400;1.132720;1.132730;1.132590;1.132720;0
20220111 085500;1.132700;1.132850;1.132680;1.132720;0
20220111 085600;1.132720;1.132720;1.132580;1.132590;0
20220111 085700;1.132590;1.132590;1.132390;1.132520;0
20220111 085800;1.132520;1.132630;1.132500;1.132520;0
20220111 085900;1.132530;1.132660;1.132530;1.132570;0
20220111 090000;1.132610;1.132700;1.132540;1.132680;0
20220111 090100;1.132680;1.132910;1.132680;1.132770;0
20220111 090200;1.132780;1.132790;1.132520;1.132640;0
20220111 090300;1.132650;1.132680;1.132550;1.132590;0
20220111 090400;1.132580;1.132780;1.132520;1.132780;0
20220111 090500;1.132770;1.132790;1.132690;1.132760;0
20220111 090600;1.132770;1.132780;1.132650;1.132680;0
20220111 090700;1.132650;1.132840;1.132640;1.132740;0
20220111 090800;1.132720;1.132740;1.132460;1.132470;0
20220111 090900;1.132480;1.132510;1.132200;1.132250;0
20220111 091000;1.132230;1.132610;1.132060;1.132610;0
20220111 091100;1.132600;1.132770;1.132540;1.132540;0
20220111 091200;1.132540;1.132550;1.132360;1.132480;0
20220111 091300;1.132470;1.132730;1.132410;1.132730;0
20220111 091400;1.132740;1.132870;1.132390;1.132390;0
20220111 091500;1.132390;1.132430;1.132310;1.132390;0
20220111 091600;1.132390;1.132420;1.132250;1.132340;0
20220111 091700;1.132330;1.132490;1.132330;1.132400;0
20220111 091800;1.132400;1.132490;1.132250;1.132270;0
20220111 091900;1.132260;1.132390;1.132230;1.132380;0
20220111 092000;1.132390;1.132510;1.132330;1.132440;0
20220111 092100;1.132450;1.132590;1.132430;1.132430;0
20220111 092200;1.132470;1.132560;1.132370;1.132390;0
20220111 092300;1.132400;1.132560;1.132400;1.132540;0
20220111 092400;1.132520;1.132590;1.132460;1.132460;0
20220111 092500;1.132460;1.132480;1.132280;1.132390;0
20220111 092600;1.132400;1.132580;1.132390;1.132560;0
20220111 092700;1.132550;1.132590;1.132470;1.132470;0
20220111 092800;1.132490;1.132610;1.132460;1.132480;0
20220111 092900;1.132480;1.132520;1.132410;1.132520;0
20220111 093000;1.132520;1.132740;1.132510;1.132680;0
20220111 093100;1.132670;1.132720;1.132550;1.132690;0
20220111 093200;1.132700;1.132890;1.132680;1.132850;0
20220111 093300;1.132830;1.132900;1.132720;1.132870;0
20220111 093400;1.132860;1.132860;1.132720;1.132790;0
20220111 093500;1.132790;1.132800;1.132650;1.132680;0
20220111 093600;1.132670;1.132720;1.132600;1.132660;0
20220111 093700;1.132680;1.132770;1.132660;1.132770;0
20220111 093800;1.132780;1.133020;1.132780;1.132910;0
20220111 093900;1.132900;1.132930;1.132850;1.132890;0
20220111 094000;1.132870;1.132870;1.132780;1.132810;0
20220111 094100;1.132810;1.133000;1.132810;1.132880;0
